facilityid,name,address,city,state,zip,telephone,type,status,population,county,countyfips,country,website,securelvl,capacity,geometry,cdcr_code,cdcr_firecamp,longitude,latitude,tract_geoid,average_2025_population,capacity_percent,capacity_percent_2025,year_opened,year_opened_notes,reentry_hub,planned_closure,california_model_facility,cdcr_air_cooling_pilot
10000901,Fenner Canyon Conservation Camp #41,25900 Big Rock Creek Road,Valyermo,CA,93563,(661) 944-0173,STATE,OPEN,,LOS ANGELES,06037,USA,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,136.0,"POLYGON ((-117.774921305874 34.3903747716784, -117.773132378057 34.3905339741636, -117.771974837269 34.3906883508868, -117.771144681182 34.3906497573805, -117.770538351064 34.3904020409215, -117.770455070245 34.3902295302686, -117.77058929496 34.3897862040701, -117.772325607041 34.3896221767221, -117.773459763657 34.3895256902584, -117.774143764623 34.3895208653957, -117.775044075024 34.3902734612513, -117.774921305874 34.3903747716784))",None,True,-117.77262913360008,34.39010316279468,06037930400,,,,,,,,,
10005264,Ishi Conservation Camp #18,30500 Plum Creek Road,Paynes Creek,CA,96075,(530) 597-2846,STATE,OPEN,,TEHAMA,06103,USA,https://www.cdcr.ca.gov/facility-locator/conservation-camps/ishi/,MINIMUM,,"POLYGON ((-121.895650528749 40.3141536648598, -121.893547086429 40.3133636841867, -121.893718407279 40.3120692575902, -121.896097867722 40.3125356316141, -121.896402439321 40.3134778989859, -121.895924501814 40.3139999410445, -121.895650528749 40.3141536648598))",None,True,-121.89495892375477,40.31308214420257,06103000100,,,,,,,,,
10000793,O.H.Close Youth Correctional Facility,7650 South Newcastle Road,Stockton,CA,95213,(209) 944-6391,STATE,OPEN,169.0,SAN JOAQUIN,06077,USA,http://www.cdcr.ca.gov/Juvenile_Justice/Facility_Locations/index.html,JUVENILE,192.0,"POLYGON ((-121.199052203197 37.9001799335571, -121.196277291963 37.9001752462907, -121.195564252788 37.899139030342, -121.195605847332 37.8978027142239, -121.196128741948 37.897066557076, -121.196277291963 37.8969071333576, -121.196408015617 37.8968696217357, -121.198915536823 37.8968602436054, -121.199141333206 37.8969258887188, -121.199699879646 37.897699558388, -121.199818719658 37.8979058691606, -121.199800894196 37.8991906073607, -121.199331476866 37.8998704777404, -121.199052203197 37.9001799335571))",None,False,-121.19769467027835,37.89852127379901,06077005131,,0.8802083333333334,,,,,,,
10005324,Mountain Home Conservation Camp #10,45260 Bear Creek Rd,Springville,CA,93265,(559) 539-2334,STATE,OPEN,,TULARE,06107,USA,https://www.cdcr.ca.gov/facility-locator/conservation-camps/mountain-home/,MINIMUM,,"POLYGON ((-118.713430203041 36.2086836977945, -118.712941227256 36.2072373352349, -118.712936147885 36.2070473687411, -118.713192256817 36.2068086823748, -118.714305844139 36.2071893959739, -118.714246573421 36.2076554948053, -118.715248110612 36.207979376647, -118.714991129337 36.2085980373696, -118.714133682424 36.2085432443753, -118.714069505903 36.2090479106326, -118.713799065375 36.208985627185, -118.713430203041 36.2086836977945))",None,True,-118.71392800271093,36.20791412059433,06107002701,,,,,,,,,
10005256,Trinity River Conservation Camp #3,3325 Pettijohn Road,Lewiston,CA,96052,(530) 286-2886,STATE,OPEN,,TRINITY,06105,USA,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,,"POLYGON ((-122.803037669753 40.7891426580073, -122.804050041976 40.7889689206792, -122.804634968229 40.7892107897462, -122.804841941802 40.7893334266963, -122.804882437375 40.7897251848694, -122.804697960343 40.7903996826993, -122.804315509253 40.790604075218, -122.803681088811 40.7906790193213, -122.803267140766 40.7905972619541, -122.803037669753 40.7891426580073))",None,True,-122.80394970874065,40.78981381613563,06105000102,,,,,,,,,
10000877,Rainbow Conservation Camp #2,8215 Rainbow Heights Road,Fallbrook,CA,92028,(760) 728-2554,STATE,OPEN,,SAN DIEGO,06073,USA,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100.0,"POLYGON ((-117.11886241267 33.4271366541333, -117.11919791735 33.4273293896397, -117.119269300138 33.4277505547444, -117.119290715694 33.4280575050499, -117.1191408104 33.4285143624479, -117.118505493334 33.4288712808849, -117.117520396649 33.4287642049042, -117.117434736224 33.4280860594242, -117.117399043931 33.4274150509639, -117.118169988654 33.427065270446, -117.11886241267 33.4271366541333))",None,True,-117.11832774136676,33.427961075610796,06073019002,,,,,,,,,
10006497,Seal Beach Detention Center,911 Seal Beach Blvd,Seal Beach,CA,90740,NOT AVAILABLE,LOCAL,OPEN,,ORANGE,06059,USA,https://www.sealbeachca.gov/Departments/Police/Divisions#DetentionCenter,NOT AVAILABLE,30.0,"POLYGON ((-118.087748076612 33.7529316739576, -118.087433988388 33.7528138897493, -118.087616016566 33.7524498333931, -118.088115704176 33.7526354309804, -118.08793010569 33.7529066889925, -118.087748076612 33.7529316739576))",None,False,-118.08776063978296,33.75270984107934,06059099504,,,,,,,,,
10006316,Fontana City Jail,17005 Upland Avenue,Fontana,CA,92335,(909) 356-7190,LOCAL,OPEN,,SAN BERNARDINO,06071,USA,https://www.geogroup.com/Locations,NOT AVAILABLE,25.0,"POLYGON ((-117.434273301672 34.1019032688209, -117.433312000149 34.1019032688209, -117.433302481724 34.1014083413219, -117.434254266621 34.1013797869477, -117.434273301672 34.1019032688209))",None,False,-117.43379001368055,34.10164898633541,06071003000,,,,,,,,,
10006317,Garden Grove City Jail,11301 Acacia Parkway,Garden Grove,CA,92840,(714) 741-5740,LOCAL,OPEN,,ORANGE,06059,USA,https://www.geogroup.com/Locations,NOT AVAILABLE,16.0,"POLYGON ((-117.936374197012 33.7764907270654, -117.936298466001 33.7764936966269, -117.936299950782 33.7764461800472, -117.935723801013 33.7764669687756, -117.935723801013 33.7765575493914, -117.935564915089 33.7765575493914, -117.935564915089 33.7764758783592, -117.93531544765 33.7764773631399, -117.93531544765 33.7765263653995, -117.935156561726 33.7765263653995, -117.935153592165 33.7762783836405, -117.935578279014 33.7762650188156, -117.935578257431 33.7762387703031, -117.935732710596 33.776235321403, -117.935732710596 33.7762665035963, -117.935944483851 33.7762607209556, -117.936372712231 33.7762798693205, -117.936374197012 33.7764907270654))",None,False,-117.93573132365108,33.77637797128475,06059088602,,,,,,,,,
10000884,Ventura County East County Jail,2101 E Olsen Rd,Thousand Oaks,CA,91360,(805) 654-3335,COUNTY,OPEN,,VENTURA,06111,USA,https://www.venturasheriff.org/detention-services/east-county-jail/,NOT AVAILABLE,,"POLYGON ((-118.835109705249 34.2474863750962, -118.835111994923 34.2474835503256, -118.835389792805 34.2475066044463, -118.835369045445 34.2477371420555, -118.83510490197 34.247722951653, -118.835089579321 34.2478597484287, -118.834652248902 34.2478214364102, -118.834642741269 34.2479422648237, -118.834434772147 34.2479245823536, -118.834456163421 34.2477290958212, -118.834276715398 34.2477133792691, -118.834306425401 34.2474098328975, -118.835109705249 34.2474863750962))",None,False,-118.83478790538416,34.24764369046445,06111007510,,,,,,,,,
10000815,Santa Cruz County Juvenile Hall,3650 Graham Hill Rd,Felton,CA,95018,(831) 454-3800,COUNTY,OPEN,,SANTA CRUZ,06087,USA,https://www.santacruzcountyca.gov/Departments/ProbationDepartment/Divisions/JuvenileServices.aspx,JUVENILE,,"POLYGON ((-122.049384016259 37.0441258080596, -122.049262198592 37.0442930792623, -122.048253668272 37.0437978001284, -122.047902179042 37.0433544460509, -122.048125853925 37.043166718869, -122.048201743216 37.0431187886012, -122.048619558346 37.0433073611459, -122.048638036716 37.0432796503356, -122.049036659414 37.0434752600752, -122.049396004222 37.0433804076797, -122.049447928379 37.0435501610112, -122.049262296618 37.0435859837062, -122.049802667759 37.0438511533081, -122.049538249091 37.0442021164346, -122.049384016259 37.0441258080596))",None,False,-122.04884959847283,37.04370218416292,06087120800,,,,,,,,,
10001535,Riverside County Blythe Jail,260 North Spring Street,Blythe,CA,92225,(760) 921-5780,COUNTY,OPEN,,RIVERSIDE,06065,USA,https://ca-riversidesheriff-hidden.civicplus.com/675/Blythe-Jail,NOT AVAILABLE,,"POLYGON ((-114.597932071208 33.6133960650764, -114.597941585136 33.6135522827117, -114.597683154154 33.6135534203541, -114.597677449754 33.6130071073921, -114.598179534958 33.6129915572146, -114.598189053382 33.6134008242886, -114.597932071208 33.6133960650764))",None,False,-114.59791339322456,33.613244388995795,06065046102,,,,,,,,,
10005370,Lapd Hollywood Area Jail,1358 North Wilcox Avenue,Los Angeles,CA,90028,(213) 972-2975,LOCAL,OPEN,,LOS ANGELES,06037,USA,NOT AVAILABLE,NOT AVAILABLE,,"POLYGON ((-118.330899316051 34.0954962449558, -118.330899316051 34.0960432899659, -118.330417485379 34.0960432899659, -118.330417485379 34.0954990652297, -118.330899316051 34.0954962449558))",None,False,-118.33065860825457,34.09577047236163,06037190802,,,,,,,,,
10005368,Lapd Metropolitan Detention Center,180 North Los Angeles Street,Los Angeles,CA,90012,(213) 356-3400,LOCAL,OPEN,,LOS ANGELES,06037,USA,NOT AVAILABLE,NOT AVAILABLE,,"POLYGON ((-118.242013056258 34.0515711196115, -118.241543638928 34.0521052791354, -118.241314872084 34.0521397411562, -118.241148495706 34.0523169732498, -118.241263215925 34.0523915801074, -118.241083133879 34.0525754348085, -118.241240597076 34.052671434739, -118.240904873861 34.0530258962282, -118.240230457869 34.0525754348085, -118.240266109693 34.0525311270099, -118.240019517387 34.0523785111594, -118.240310674698 34.0520634327813, -118.240138357399 34.0519526623855, -118.24052458744 34.0515366575907, -118.240907845221 34.0517729679482, -118.241433712096 34.0512068060493, -118.242013056258 34.0515711196115))",None,False,-118.24095173879799,34.052080277150985,06037207400,,,,,,,,,
10006228,Camp Scott,28700 Bouquet Cyn. Rd.,Saugus,CA,91350,(661) 296-3231,COUNTY,OPEN,,LOS ANGELES,06037,USA,https://locator.lacounty.gov/lac/Location/3047088/camp-joseph-scott-and-camp-kenyon-scudder,JUVENILE,,"POLYGON ((-118.485797165707 34.4576565792877, -118.485743628166 34.457543555191, -118.485559220382 34.4575019138823, -118.485612757922 34.4569843810244, -118.48538670883 34.4570081761864, -118.485404554976 34.4568297174176, -118.485541374235 34.4568356646342, -118.485725782019 34.4566988462748, -118.485880447425 34.4565322837379, -118.486183828321 34.4564727971819, -118.486677566916 34.4564846952126, -118.487153459365 34.4565084885759, -118.487742375011 34.4564727971819, -118.488182576065 34.4564727971819, -118.488156957977 34.4565764827186, -118.488129037625 34.4566274616881, -118.48798627025 34.4566334107034, -118.487682889354 34.4570081761864, -118.487659094192 34.4577041678131, -118.487587709605 34.4577874504305, -118.487504428786 34.457864782234, -118.487379600188 34.4579007928874, -118.487224843052 34.457930216906, -118.48695715265 34.457930216906, -118.486665668885 34.45792426879, -118.48627900717 34.4579956515781, -118.485809062838 34.4580194467401, -118.485797165707 34.4576565792877))",None,False,-118.48669688989436,34.457183406305845,06037920049,,,,,,,,,
10006230,Transitional Facilities,1300 Maple Street,Redwood City,CA,94063,(650) 599-3000,COUNTY,OPEN,,SAN MATEO,06081,USA,https://www.smcsheriff.com/inmate-visitation-maple-street-correctional-center,NOT AVAILABLE,,"POLYGON ((-122.220520923202 37.4932651802439, -122.220457038062 37.4932611243015, -122.220416579362 37.4932254239142, -122.220409438745 37.4931754449909, -122.220435618909 37.493129036376, -122.22046417778 37.4931004766058, -122.220496410381 37.4930915850087, -122.220533197149 37.4930814370587, -122.220504492588 37.492976988897, -122.220979749216 37.492851573941, -122.221078206094 37.4928255934265, -122.221138479557 37.4930064147143, -122.221267411762 37.4929790987065, -122.221301921446 37.4929933790412, -122.22131977119 37.4930147990938, -122.2213233406 37.4930421681616, -122.221313821276 37.493062398411, -122.221298351138 37.4930731066386, -122.221279311591 37.4930826268618, -122.221171024223 37.4931123773344, -122.221245991709 37.4933479916166, -122.221235282582 37.4933825013014, -122.221176974138 37.4933991612423, -122.221129374821 37.4934098712686, -122.221085345812 37.4934134406778, -122.22106392576 37.4934110610716, -122.221043697309 37.4933896410192, -122.221032987282 37.4933527517281, -122.221028413331 37.4933425489195, -122.220999820285 37.4933457981701, -122.22100323681 37.4933765513868, -122.220556995909 37.493471749122, -122.220510587294 37.4933289520695, -122.220529151999 37.4933234518159, -122.220520923202 37.4932651802439))",None,False,-122.22085687599696,37.49315980362607,06081610302,,,,,,,,,
10005369,Lapd Foothill Area Jail,12760 Osborne Street,Pacoima,CA,91331,(818) 756-8865,LOCAL,OPEN,,LOS ANGELES,06037,USA,NOT AVAILABLE,NOT AVAILABLE,,"POLYGON ((-118.410918364791 34.2529233065654, -118.410272337698 34.2533961431176, -118.410136721732 34.2532616297205, -118.410294530268 34.2531474967596, -118.410137582383 34.2530076836577, -118.410622475247 34.2526583537001, -118.410918364791 34.2529233065654))",None,False,-118.41049483281228,34.253008666349736,06037104824,,,,,,,,,
10005371,Lapd Valley Jail Section,6240 Sylmar Avenue,Van Nuys,CA,91401,(818) 374-9643,LOCAL,OPEN,,LOS ANGELES,06037,USA,NOT AVAILABLE,NOT AVAILABLE,,"POLYGON ((-118.44540095489 34.1839347260068, -118.445071174395 34.1839347260068, -118.445071174395 34.1834554691946, -118.44540095489 34.1834554691946, -118.44540095489 34.1839347260068))",None,False,-118.44523606464249,34.183695097941026,06037128210,,,,,,,,,
10005283,Washington Ridge Conservation Camp #44,11425 Conservation Camp Road,Nevada City,CA,95959,(530) 265-4623,STATE,OPEN,92.0,NEVADA,06057,USA,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100.0,"POLYGON ((-120.933472836003 39.3088096353565, -120.93331043373 39.307951879076, -120.934355459437 39.3068591812063, -120.935188654333 39.306766301024, -120.936311349989 39.3072689447061, -120.936325472043 39.3087823193486, -120.933472836003 39.3088096353565))",None,True,-120.93491737585298,39.3079091221786,06057000801,,0.92,,,,,,,
10005340,Cois M. Byrd Detention Center,30755-B Auld Road,Murrieta,CA,92563,(951) 696-3050,COUNTY,OPEN,1108.0,RIVERSIDE,06065,USA,https://ca-riversidesheriff-hidden.civicplus.com/674/Cois-M-Byrd-Detention-Center,NOT AVAILABLE,,"POLYGON ((-117.123217035238 33.5821079163473, -117.123188480864 33.5822078526103, -117.123250347026 33.5823553791974, -117.122793491426 33.5822364060853, -117.122255732816 33.582160264085, -117.122350910766 33.582055566811, -117.121718965258 33.5820007432398, -117.121739343896 33.5818275661893, -117.121637446211 33.5817223023424, -117.121772526181 33.5816342371304, -117.121857546289 33.5814812120883, -117.121963518801 33.5801535060795, -117.123059938965 33.5802214201824, -117.122929510289 33.5815253553109, -117.122517842924 33.5815015853299, -117.122505614842 33.5816917406813, -117.122420020967 33.5819328300361, -117.123217035238 33.5821079163473))",None,False,-117.12241672177,33.581147847246136,06065043296,,,,,,,,,
10005341,Indio Juvenile Hall,47665 Oasis Street,Indio,CA,92201,(760) 863-7600,COUNTY,OPEN,,RIVERSIDE,06065,USA,https://www.shouselaw.com/ca/juvenile/halls/indio-juvenile-hall/,JUVENILE,,"POLYGON ((-116.221581881599 33.7037806763372, -116.221500119735 33.7037474571795, -116.221659841129 33.7034469073489, -116.221363216839 33.7033266868772, -116.221467796302 33.7031352832668, -116.221621812397 33.703195393053, -116.22183287159 33.7028189116635, -116.222074354848 33.7029169872292, -116.222144707912 33.7027904391275, -116.223158173711 33.7031859016081, -116.223327401838 33.7032096302203, -116.2234719112 33.7032523399236, -116.223369233803 33.7034342520891, -116.22356134518 33.7035070450142, -116.223414868102 33.7037506209944, -116.223228526775 33.7036746930327, -116.223059298648 33.7038202222255, -116.221690264294 33.7038297127711, -116.221562868132 33.7038107307807, -116.221581881599 33.7037806763372))",None,False,-116.22241251718144,33.70339507605988,06065045501,,,,,,,,,
10006222,Camp Miller,433 S. Encinal Cyn. Rd.,Malibu,CA,90265,(818) 889-0260,COUNTY,OPEN,,LOS ANGELES,06037,USA,https://locator.lacounty.gov/lac/Location/3031504/camp-fred-miller,JUVENILE,,"POLYGON ((-118.838365501067 34.0926965313199, -118.838813806812 34.0927921571324, -118.838807015132 34.0927977823918, -118.839391170666 34.0937990425918, -118.839262112556 34.094114042729, -118.837856063007 34.0947384168445, -118.837733796577 34.094535918298, -118.837482473837 34.0945809167759, -118.837268817402 34.0928328127841, -118.838365501067 34.0926965313199))",None,False,-118.83823161297745,34.093640682980926,06037800406,,,,,,,,,
10006225,Camp Paige,6601 N. Stephen Ranch Road,La Verne,CA,91750,(909) 593-4921,COUNTY,OPEN,,LOS ANGELES,06037,USA,https://probation.lacounty.gov/locations/#juvenile_camps,JUVENILE,,"POLYGON ((-117.745187611019 34.153557226285, -117.744661498629 34.1537096083118, -117.744214304447 34.1535354581949, -117.744148539723 34.1534701512265, -117.743604890553 34.1535100613403, -117.743251504653 34.1535036203958, -117.743185427865 34.1529352488627, -117.743556664409 34.1529295561542, -117.743696961346 34.1528823903101, -117.743903021207 34.1525558545691, -117.743885484428 34.1524760352409, -117.744284451566 34.1521386132065, -117.744525586786 34.1520660487092, -117.745652342881 34.1522075489393, -117.745463819799 34.1529114159292, -117.745256863314 34.1532891383831, -117.745187611019 34.153557226285))",None,False,-117.7445140430745,34.152893963471456,06037400205,,,,,,,,,
10005300,Stanislaus County Men'S Jail,1115 H Street,Modesto,CA,95354,(209) 491-8727,COUNTY,OPEN,376.0,STANISLAUS,06099,USA,https://www.scsdonline.com/71-adult-detention-1/detention-facilities-cj/40-cj.html,NOT AVAILABLE,,"POLYGON ((-120.996648236627 37.6403586322451, -120.996231471006 37.6399988098972, -120.996625935239 37.6397007961549, -120.996780654603 37.6398277282671, -120.996552060429 37.6400098472767, -120.99682247128 37.6402261818928, -120.996648236627 37.6403586322451))",None,False,-120.99654693026913,37.640028286509654,06099001800,,,,,,,,,
